id,Focus Area,Target Crash,Area Type,CountermeasureID,Countermeasure,Proven Countermeasure,CMF,Crash Severity,Road Type,Star Quality,Min AADT,Max AADT,Min Num Lanes,Max Num Lane,Cost,Service Life,Implementation Time,ContributingFactors,SSA ,AASHTO
2334,Impaired Driving,Head-on collision,Rural,treat049,Provide short 2+1 road sections,,0.51,All,All,4,5234,18405,2,2,TBD,TBD,TBD,"Two way undivided road, poor visibility, driver's age",Safer People,Safer Drivers and Passengers
2335,Seatbelt Usages (Occupant Protection),Rear-end collision,Urban and Suburban,treat083,Resurface pavement,,0.787,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",All,5,,,NA,NA,TBD,TBD,TBD,"Urban, daytime/nighttime, dry surface",Safer People,Safer Drivers and Passengers
2336,Seatbelt Usages (Occupant Protection),Rear-end collision,Urban and Suburban,treat083,Resurface pavement,,0.847,"K (fatal),A (serious injury)",All,5,,,NA,NA,TBD,TBD,TBD,"Urban, daytime/nighttime, dry surface",Safer People,Safer Drivers and Passengers
2337,Seatbelt Usages (Occupant Protection),Rear-end collision,Urban and Suburban,treat083,Resurface pavement,,0.787,"B (minor injury),C (possible injury)",All,5,,,NA,NA,TBD,TBD,TBD,"Urban, daytime/nighttime, dry surface",Safer People,Safer Drivers and Passengers
2340,Seatbelt Usages (Occupant Protection),Single vehicle ,Rural,treat077,Install in-lane curve warning pavement markings,,0.652,All,Not specified,5,100,15998,2,2,TBD,TBD,TBD,"Sharp curve, wet surface, nighttime, rural",Safer People,Safer Drivers and Passengers
2341,Seatbelt Usages (Occupant Protection),Single vehicle ,Rural,treat077,Install in-lane curve warning pavement markings,,0.693,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Not specified,5,100,15998,2,2,TBD,TBD,TBD,"Sharp curve, wet surface, nighttime, rural",Safer People,Safer Drivers and Passengers
2342,Seatbelt Usages (Occupant Protection),Single vehicle ,Rural,treat077,Install in-lane curve warning pavement markings,,0.769,All,Not specified,4,100,15998,2,2,TBD,TBD,TBD,"Sharp curve, wet surface, nighttime, rural",Safer People,Safer Drivers and Passengers
2343,Seatbelt Usages (Occupant Protection),Single vehicle ,Rural,treat077,Install in-lane curve warning pavement markings,,0.708,All,Not specified,4,100,15998,2,2,TBD,TBD,TBD,"Sharp curve, wet surface, nighttime, rural",Safer People,Safer Drivers and Passengers
2344,Seatbelt Usages (Occupant Protection),Single vehicle ,Rural,treat077,Install in-lane curve warning pavement markings,,0.745,All,Not specified,4,100,15998,2,2,TBD,TBD,TBD,"Sharp curve, wet surface, nighttime, rural",Safer People,Safer Drivers and Passengers
2345,Seatbelt Usages (Occupant Protection),Single vehicle ,Rural,treat077,Install in-lane curve warning pavement markings,,0.771,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Not specified,4,100,15998,2,2,TBD,TBD,TBD,"Sharp curve, wet surface, nighttime, rural",Safer People,Safer Drivers and Passengers
2384,Seatbelt Usages (Occupant Protection),Single vehicle ,Rural,treat080,Install sequential dynamic chevrons,,0.56,All,Not specified,4,,,2,2,TBD,TBD,TBD,"Sharp curve, wet surface, nighttime, rural",Safer People,Safer Drivers and Passengers
2385,Distracted Driving,Head-on collision,Rural,treat035,Install centerline rumble strips,,0.831,All,Not specified,5,240,18633,2,2,TBD,TBD,TBD,"Two lane rural road, texting, inattention, poor visibility, reaction time ",Safer People,Safer Drivers and Passengers
2386,Distracted Driving,Head-on collision,Urban,treat038,Install TWLTL (two-way left turn lane) on four lane road,Yes,0.701,All,Not specified,4,6800,22141,4,4,TBD,TBD,TBD,"Two lane rural road, texting, inattention, poor visibility, reaction time ",Safer People,Safer Drivers and Passengers
2386,Impaired Driving,Head-on collision,Urban,treat038,Install TWLTL (two-way left turn lane) on four lane road,Yes,0.701,All,Not specified,4,6800,22141,4,4,TBD,TBD,TBD,"Two way undivided road, poor visibility, driver's age",Safer People,Safer Drivers and Passengers
2387,Speeding/Aggressive Driving,Overtaking,Urban,treat009,Road diet (Convert 4-lane undivided road to 2-lanes plus turning lane),Yes,0.613,All,Not specified,4,8333,13900,4,4,TBD,TBD,TBD,Speed of the impeding vehicle ,Safer People,Safer Drivers and Passengers
2387,Speeding/Aggressive Driving,Rear-end collision,Urban,treat009,Road diet (Convert 4-lane undivided road to 2-lanes plus turning lane),Yes,0.613,All,Not specified,4,8333,13900,4,4,TBD,TBD,TBD,"Distracted driving, tailgating, sudden stops, malfunctioning brakes",Safer People,Safer Drivers and Passengers
2387,Older Drivers,Rear-end collision,Urban,treat009,Road diet (Convert 4-lane undivided road to 2-lanes plus turning lane),Yes,0.613,All,Not specified,4,8333,13900,4,4,TBD,TBD,TBD,"Stop-and-go traffic, slower reaction time, inadequate road marking",Safer People,Safer Drivers and Passengers
2387,Young driver,Rear-end collision,Urban,treat009,Road diet (Convert 4-lane undivided road to 2-lanes plus turning lane),Yes,0.613,All,Not specified,4,8333,13900,4,4,TBD,TBD,TBD,"Signalized intersection, Urban, high traffic volume, wet surface",Safer People,Safer Drivers and Passengers
2391,Impaired Driving,Single vehicle ,Rural,treat053,Install shoulder rumble strips,,0.94,All,Not specified,4,30,15900,2,2,TBD,TBD,TBD,"Wet surface, fatigue, older driver",Safer People,Safer Drivers and Passengers
2392,Young driver,Lane departure,Rural,treat139,Install centerline and shoulder rumble strips,,0.86,All,Not specified,4,30,15900,2,2,TBD,TBD,TBD,"Rural two lane, dry surface",Safer People,Safer Drivers and Passengers
2393,Young driver,Lane departure,Rural,treat139,Install centerline and shoulder rumble strips,,0.89,All,Not specified,4,50,8550,2,2,TBD,TBD,TBD,"Rural two lane, dry surface",Safer People,Safer Drivers and Passengers
2394,Young driver,Lane departure,Rural,treat139,Install centerline and shoulder rumble strips,,0.87,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Not specified,4,50,8550,2,2,TBD,TBD,TBD,"Rural two lane, dry surface",Safer People,Safer Drivers and Passengers
2395,Older Drivers,Lane departure,Rural,treat126,Provide 2-ft paved shoulders (both sides),,0.88,All,Not specified,4,30,15900,NA,NA,TBD,TBD,TBD,"Rural, declining cognitive function, advarse weather",,Safer Drivers and Passengers
2396,Older Drivers,Lane departure,Rural,treat126,Provide 2-ft paved shoulders (both sides),,0.89,All,Not specified,4,50,8550,NA,NA,TBD,TBD,TBD,"Rural, declining cognitive function, advarse weather",,Safer Drivers and Passengers
2397,Older Drivers,Lane departure,Rural,treat126,Provide 2-ft paved shoulders (both sides),,0.94,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Not specified,4,30,15900,NA,NA,TBD,TBD,TBD,"Rural, declining cognitive function, advarse weather",,Safer Drivers and Passengers
2398,Impaired Driving,Single vehicle ,Rural,treat053,Install shoulder rumble strips,,0.85,All,Not specified,4,30,15900,2,2,TBD,TBD,TBD,"Wet surface, fatigue, older driver",Safer People,Safer Drivers and Passengers
2399,Young driver,Lane departure,Rural,treat139,Install centerline and shoulder rumble strips,,0.68,All,Not specified,4,30,15900,2,2,TBD,TBD,TBD,"Rural two lane, dry surface",Safer People,Safer Drivers and Passengers
2400,Young driver,Lane departure,Rural,treat139,Install centerline and shoulder rumble strips,,0.73,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Not specified,4,30,15900,2,2,TBD,TBD,TBD,"Rural two lane, dry surface",Safer People,Safer Drivers and Passengers
2401,Young driver,Lane departure,Rural,treat139,Install centerline and shoulder rumble strips,,0.51,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Not specified,4,50,8550,2,2,TBD,TBD,TBD,"Rural two lane, dry surface",Safer People,Safer Drivers and Passengers
2402,Older Drivers,Lane departure,Rural,treat126,Provide 2-ft paved shoulders (both sides),,0.82,All,Not specified,4,30,15900,NA,NA,TBD,TBD,TBD,"Rural, declining cognitive function, advarse weather",,Safer Drivers and Passengers
2403,Older Drivers,Lane departure,Rural,treat126,Provide 2-ft paved shoulders (both sides),,0.66,All,Not specified,4,50,8550,NA,NA,TBD,TBD,TBD,"Rural, declining cognitive function, advarse weather",,Safer Drivers and Passengers
2404,Older Drivers,Lane departure,Rural,treat126,Provide 2-ft paved shoulders (both sides),,0.84,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Not specified,4,30,15900,NA,NA,TBD,TBD,TBD,"Rural, declining cognitive function, advarse weather",,Safer Drivers and Passengers
2405,Older Drivers,Overturn,All,treat131,Conversion of intersection into high-speed roundabout,Yes,0.59,All,All,4,,,NA,NA,TBD,TBD,TBD,"high speed, wet surface, high-speed turns",Safer People,Safer Drivers and Passengers
2406,Older Drivers,Overturn,All,treat131,Conversion of intersection into high-speed roundabout,Yes,0.21,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",All,4,,,NA,NA,TBD,TBD,TBD,"high speed, wet surface, high-speed turns",Safer People,Safer Drivers and Passengers
2407,Older Drivers,Overturn,All,treat131,Conversion of intersection into high-speed roundabout,Yes,0.04,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",All,4,,,NA,NA,TBD,TBD,TBD,"high speed, wet surface, high-speed turns",Safer People,Safer Drivers and Passengers
2408,Young driver,Lane departure,Rural,treat139,Install centerline and shoulder rumble strips,,0.73,All,All,4,,,2,2,TBD,TBD,TBD,"Rural two lane, dry surface",Safer People,Safer Drivers and Passengers
2409,Young driver,Lane departure,Rural,treat139,Install centerline and shoulder rumble strips,,0.68,All,All,4,,,2,2,TBD,TBD,TBD,"Rural two lane, dry surface",Safer People,Safer Drivers and Passengers
2410,Impaired Driving,Single vehicle ,Rural,treat053,Install shoulder rumble strips,,0.68,All,All,5,,,2,2,TBD,TBD,TBD,"Wet surface, fatigue, older driver",Safer People,Safer Drivers and Passengers
2411,Impaired Driving,Single vehicle ,Rural,treat053,Install shoulder rumble strips,,0.76,All,All,4,,,2,2,TBD,TBD,TBD,"Wet surface, fatigue, older driver",Safer People,Safer Drivers and Passengers
2485,Pedestrians and Bicyclists,Intersection-related,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.883,All,All,5,,,NA,NA,TBD,TBD,TBD,"Urban, foggy weather, speeding",Safer People,Safer Vulnerable Users
2485,Pedestrians and Bicyclists,Rear-end collision,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.883,All,All,5,,,NA,NA,TBD,TBD,TBD,"Parking lot, dry surface, failing to yield",Safer People,Safer Vulnerable Users
2486,Pedestrians and Bicyclists,Intersection-related,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.808,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",All,5,,,NA,NA,TBD,TBD,TBD,"Urban, foggy weather, speeding",Safer People,Safer Vulnerable Users
2486,Pedestrians and Bicyclists,Rear-end collision,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.808,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",All,5,,,NA,NA,TBD,TBD,TBD,"Parking lot, dry surface, failing to yield",Safer People,Safer Vulnerable Users
2487,Pedestrians and Bicyclists,Intersection-related,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.87,All,All,4,,,NA,NA,TBD,TBD,TBD,"Urban, foggy weather, speeding",Safer People,Safer Vulnerable Users
2487,Pedestrians and Bicyclists,Rear-end collision,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.87,All,All,4,,,NA,NA,TBD,TBD,TBD,"Parking lot, dry surface, failing to yield",Safer People,Safer Vulnerable Users
2488,Pedestrians and Bicyclists,Intersection-related,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.991,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",All,4,,,NA,NA,TBD,TBD,TBD,"Urban, foggy weather, speeding",Safer People,Safer Vulnerable Users
2488,Pedestrians and Bicyclists,Rear-end collision,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.991,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",All,4,,,NA,NA,TBD,TBD,TBD,"Parking lot, dry surface, failing to yield",Safer People,Safer Vulnerable Users
2489,Pedestrians and Bicyclists,Intersection-related,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.878,All,All,5,,,NA,NA,TBD,TBD,TBD,"Urban, foggy weather, speeding",Safer People,Safer Vulnerable Users
2489,Pedestrians and Bicyclists,Rear-end collision,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.878,All,All,5,,,NA,NA,TBD,TBD,TBD,"Parking lot, dry surface, failing to yield",Safer People,Safer Vulnerable Users
2490,Pedestrians and Bicyclists,Intersection-related,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.639,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",All,5,,,NA,NA,TBD,TBD,TBD,"Urban, foggy weather, speeding",Safer People,Safer Vulnerable Users
2490,Pedestrians and Bicyclists,Rear-end collision,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.639,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",All,5,,,NA,NA,TBD,TBD,TBD,"Parking lot, dry surface, failing to yield",Safer People,Safer Vulnerable Users
2491,Pedestrians and Bicyclists,Intersection-related,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.567,All,All,5,,,NA,NA,TBD,TBD,TBD,"Urban, foggy weather, speeding",Safer People,Safer Vulnerable Users
2491,Pedestrians and Bicyclists,Rear-end collision,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.567,All,All,5,,,NA,NA,TBD,TBD,TBD,"Parking lot, dry surface, failing to yield",Safer People,Safer Vulnerable Users
2492,Pedestrians and Bicyclists,Intersection-related,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.755,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",All,4,,,NA,NA,TBD,TBD,TBD,"Urban, foggy weather, speeding",Safer People,Safer Vulnerable Users
2492,Pedestrians and Bicyclists,Rear-end collision,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.755,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",All,4,,,NA,NA,TBD,TBD,TBD,"Parking lot, dry surface, failing to yield",Safer People,Safer Vulnerable Users
2493,Pedestrians and Bicyclists,Intersection-related,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.828,All,All,5,,,NA,NA,TBD,TBD,TBD,"Urban, foggy weather, speeding",Safer People,Safer Vulnerable Users
2493,Pedestrians and Bicyclists,Rear-end collision,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.828,All,All,5,,,NA,NA,TBD,TBD,TBD,"Parking lot, dry surface, failing to yield",Safer People,Safer Vulnerable Users
2494,Pedestrians and Bicyclists,Intersection-related,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.685,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",All,5,,,NA,NA,TBD,TBD,TBD,"Urban, foggy weather, speeding",Safer People,Safer Vulnerable Users
2494,Pedestrians and Bicyclists,Rear-end collision,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.685,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",All,5,,,NA,NA,TBD,TBD,TBD,"Parking lot, dry surface, failing to yield",Safer People,Safer Vulnerable Users
2495,Pedestrians and Bicyclists,Intersection-related,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.706,All,All,5,,,NA,NA,TBD,TBD,TBD,"Urban, foggy weather, speeding",Safer People,Safer Vulnerable Users
2495,Pedestrians and Bicyclists,Rear-end collision,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.706,All,All,5,,,NA,NA,TBD,TBD,TBD,"Parking lot, dry surface, failing to yield",Safer People,Safer Vulnerable Users
2496,Pedestrians and Bicyclists,Intersection-related,Urban and Suburban,treat095,Install a pedestrian hybrid beacon (PHB or HAWK),Yes,0.552,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",All,5,,,NA,NA,TBD,TBD,TBD,"Urban, foggy weather, speeding",Safer People,Safer Vulnerable Users
